id_vụ,year,yield_class,yield_class_encoded,pat_016__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_017__stage_1_Mát-Khô__stage_3_Mát-Khô,pat_009__stage_1_Mát-Khô__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_030__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_027__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_5_Mát-Khô,pat_004__stage_3_Vừa-Khô,pat_006__stage_1_Mát-Khô__stage_2_Mát-Khô,pat_011__stage_2_Mát-Khô__stage_4_Mát-Khô,pat_008__stage_2_Mát-Khô__stage_5_Mát-Khô,pat_025__stage_2_Mát-Vừa,pat_031__stage_2_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_003__stage_1_Mát-Khô,pat_022__stage_4_Vừa-Vừa__stage_5_Vừa-Vừa,pat_019__stage_5_Mát-Vừa,stage_4_avg_temp,pat_002__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_021__stage_3_Vừa-Vừa__stage_4_Vừa-Vừa,pat_024__stage_3_Vừa-Vừa__stage_5_Vừa-Vừa,pat_005__stage_2_Vừa-Ướt__stage_5_Vừa-Vừa,stage_3_avg_et0,pat_028__stage_1_Mát-Vừa,pat_010__stage_2_Vừa-Vừa__stage_5_Vừa-Vừa,pat_000__stage_3_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_001__stage_3_Mát-Khô__stage_5_Mát-Khô,stage_3_avg_temp,pat_026__stage_4_Mát-Ướt,pat_020__stage_1_Mát-Vừa__stage_4_Mát-Khô,stage_5_avg_et0,stage_2_total_precip,stage_1_avg_temp
Vinh Long_2017_summer_autumn,2017,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.186061477661134,0,0,0,0,3.5908259391784667,0,0,0,0,27.361305491129556,0,0,2.9645507383346557,295.10000121593475,28.787990842546737
Can Tho_2017_summer_autumn,2017,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.162478256225587,0,0,0,0,3.441000970204671,0,0,0,0,27.409527206420897,0,0,2.8625499629974365,247.09999811649325,29.151034673055012
Bac Lieu_2017_summer_autumn,2017,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.128103256225582,0,0,0,0,3.421959654490153,0,0,0,0,27.736472193400065,0,0,2.967272653579712,352.70000553131104,28.59091586158389
Bac Lieu_2017_winter_spring,2017,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.950603675842284,1,0,0,0,3.98382527033488,0,0,1,1,26.496749750773112,0,0,4.774964423179626,125.7999986112118,26.647464479718888
Vinh Long_2017_winter_spring,2017,Low,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.631478786468502,0,0,0,0,3.823336140314738,1,0,0,0,26.539365386962892,0,1,4.392490882873535,139.1999986693263,26.518004644484748
Ben Tre_2017_main_season,2017,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22985429763794,0,0,0,0,3.5298080523808797,0,0,0,0,26.90822245279948,0,0,3.1803259468078613,246.19999942928553,27.329611551193963
Long An_2017_summer_autumn,2017,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.325436878204343,0,0,0,0,3.723531166712443,0,0,0,0,27.63630510965983,0,0,3.029260778427124,209.20000038295984,29.255352928524925
Long An_2017_winter_spring,2017,Low,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.61397819519043,0,0,0,0,3.7455145200093583,1,0,0,0,26.511860783894857,0,0,4.556055030822754,145.39999682456255,26.621821176438104
Kien Giang_2017_summer_autumn,2017,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.583395195007324,0,0,0,0,3.4953757921854653,0,0,0,0,27.896554946899418,0,0,3.137112030982971,257.7999973297119,28.5660590217227
Kien Giang_2017_winter_spring,2017,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.523187255859376,0,0,0,0,3.72522611618042,1,0,0,1,26.370995966593423,0,0,4.369014463424683,146.79999753832817,26.63039325532459
Hau Giang_2017_winter_spring,2017,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.532749557495116,1,0,0,0,3.643080997467041,1,0,1,1,26.26025047302246,0,1,4.472657413482666,128.89999951422217,26.30148033868699
Hau Giang_2017_summer_autumn,2017,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.063896274566652,0,0,0,0,3.368808889389038,0,0,0,0,27.413583119710285,0,0,2.8043999528884886,302.40000104904175,28.59830647423154
Can Tho_2017_winter_spring,2017,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.67445831298828,1,0,0,0,3.7426093419392905,1,0,1,1,26.39494374593099,0,1,4.437988739013672,151.9000006467104,26.487245468866256
Long An_2017_main_season,2017,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.55626974105835,0,0,0,0,3.57324496905009,0,0,0,0,27.07005411783854,0,0,3.225042772293091,197.0000061839819,27.685907727196103
Dong Thap_2017_summer_autumn,2017,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.330228519439697,0,0,0,0,3.5408990065256756,0,0,0,0,27.453250376383465,0,0,3.005807552337646,296.6000154018402,28.360611143566313
Dong Thap_2017_winter_spring,2017,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.64179105758667,1,0,0,0,3.66369457244873,1,0,1,1,26.43102264404297,0,1,4.285661563873291,136.4999991953373,26.678614843459357
Kien Giang_2017_main_season,2017,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.941729164123537,0,0,0,0,3.599725103378296,0,0,0,0,27.337526830037437,0,0,3.226430368423462,268.70000556856394,27.704848244076683
Dong Thap_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.009707832336424,0,0,0,0,2.9257028261820475,0,0,0,0,27.11352666219075,0,0,3.1412681198120116,151.50000055134296,29.008229391915457
Tra Vinh_2018_summer_autumn,2018,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.006791877746583,0,0,1,0,2.9335216840108234,0,0,0,0,27.14936180114746,0,0,3.0441807460784913,150.19999907165766,28.579302197410943
Tra Vinh_2018_main_season,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.88106288909912,0,1,0,0,3.2309710025787353,0,0,0,0,26.529776763916015,0,0,3.12448844909668,135.70000219345093,27.76273473103841
An Giang_2018_winter_spring,2018,Medium,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.694917011260987,1,0,0,0,3.5494499683380125,0,0,1,1,25.53311297098795,0,0,4.3221198844909665,36.79999886453152,26.95412454150972
Ca Mau_2018_summer_autumn,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.957501029968263,0,1,0,0,2.9566267291704813,0,0,0,0,27.337639617919923,0,0,3.019680871963501,164.69999933242798,28.38099343436105
Dong Thap_2018_winter_spring,2018,Low,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,25.676270484924316,0,0,0,0,3.566748929023743,1,0,0,1,25.619638951619468,0,0,4.310544662475586,43.89999959617853,26.867158526466007
Soc Trang_2018_main_season,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.824188232421875,0,0,0,0,3.091417662302653,0,1,0,0,26.33783327738444,0,0,3.2319475412368774,172.1000034213066,27.4146184467134
Soc Trang_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.761166286468505,0,1,1,0,3.0468011140823363,0,1,0,0,27.13561096191406,0,0,2.9922581100463868,176.5000057220459,28.46541368393671
Soc Trang_2018_winter_spring,2018,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.647000217437743,1,0,0,0,3.4497472763061525,1,0,1,1,25.439360936482743,0,1,4.612503643035889,93.60000412911177,26.65717924208868
Ben Tre_2018_winter_spring,2018,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.744958019256593,1,0,0,0,3.5157219727834064,1,0,1,1,25.536972173055013,0,1,4.457821445465088,58.80000031739474,26.61929357619513
Ben Tre_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.865895462036132,0,1,0,0,2.933834671974182,0,0,0,0,26.893222681681316,0,0,2.915645422935486,168.30000281333923,28.521079744611463
Ben Tre_2018_main_season,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66631202697754,0,0,0,0,3.209003694852193,0,0,0,0,26.33683344523112,0,0,3.011328363418579,150.70000571012497,27.44151515052432
An Giang_2018_summer_autumn,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.007938957214357,0,0,1,0,2.930509861310323,0,1,0,0,27.190611775716143,0,0,3.1565776538848875,139.79999935626984,29.1838869367327
Can Tho_2018_winter_spring,2018,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.562268829345705,1,0,0,0,3.370222465197245,1,0,1,1,25.375500361124676,0,1,4.381154537200928,99.19999687373638,26.682681492396764
Tien Giang_2018_winter_spring,2018,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.713021564483643,1,0,0,0,3.624847253163656,1,0,1,1,25.58319485982259,0,1,4.4658620738983155,55.79999753087759,26.54646873474121
Tien Giang_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.864480209350585,0,1,0,0,2.9697913964589437,0,0,0,0,26.811250813802083,0,0,2.982599668502808,163.0999988913536,28.566409610566637
Long An_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.144499206542967,0,0,1,0,3.0847336212793985,0,0,0,0,27.109221776326496,0,0,3.218935794830322,143.40000140666962,29.29027357555571
Long An_2018_winter_spring,2018,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.915228843688965,1,0,0,0,3.895624717076619,1,0,1,1,25.96005490620931,0,1,4.849413595199585,71.99999472498894,26.792952310471307
Hau Giang_2018_summer_autumn,2018,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.72535362243652,0,1,1,0,2.9120338837305706,0,1,0,0,27.04150047302246,0,0,2.8376796579360963,145.30000016838312,28.68689655122303
Kien Giang_2018_winter_spring,2018,Medium,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.402144718170167,1,0,0,0,3.4683114369710286,0,0,1,1,25.252804565429688,0,0,4.542919092178344,72.09999822080134,26.819035121372767
Kien Giang_2018_summer_autumn,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.19495735168457,0,0,0,0,3.0822678327560427,0,0,0,0,27.56183255513509,0,0,3.262303409576416,175.8000009059906,28.731932140531995
Kien Giang_2018_main_season,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2178747177124,0,0,0,0,3.415605592727661,0,0,0,0,26.828915786743163,0,0,3.3478886461257935,183.30000168085095,27.593538920084637
Bac Lieu_2018_winter_spring,2018,Medium,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.816331958770753,1,0,0,0,3.479899454116821,1,0,1,1,25.659665298461913,0,1,4.582226333618164,85.4000035226345,26.82067816598075
Bac Lieu_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.967999362945555,0,0,1,0,3.210045417149862,0,0,0,0,27.385637537638345,0,0,3.072665605545044,151.00000575184822,28.338137399582635
Tra Vinh_2018_winter_spring,2018,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.807624912261964,1,0,0,0,3.4121841112772624,1,0,1,1,25.533110936482743,0,1,4.532510051727295,63.80000152438879,26.86580957685198
Bac Lieu_2018_main_season,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.04362440109253,0,0,0,0,3.020160357157389,0,1,0,0,26.46285959879557,0,0,3.3468964099884033,179.29999512434006,27.556590398152668
Ca Mau_2018_main_season,2018,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.09718713760376,0,0,0,0,2.974458130200704,0,1,0,0,26.473612213134764,0,0,3.2487334394454956,156.90000170469284,27.41085397629511
Long An_2018_main_season,2018,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.054603862762452,0,0,0,0,3.558959627151489,0,0,0,0,26.86005554199219,0,0,3.207607936859131,118.39999783039092,27.803070794968377
Hau Giang_2018_winter_spring,2018,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.4018123626709,1,0,0,0,3.2593606313069663,1,0,1,1,25.191778691609706,0,1,4.566330814361573,104.90000424534082,26.627076285226003
Can Tho_2018_summer_autumn,2018,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.786332893371583,0,1,1,0,3.0306711435317992,0,1,0,0,27.109387079874676,0,0,2.9081748819351194,136.09999626874924,28.821570441836403
Vinh Long_2018_summer_autumn,2018,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.823040866851805,0,1,1,0,3.0044113874435423,0,1,0,0,27.008526865641276,0,0,3.041881437301636,159.69999680668116,28.84602728344145
Vinh Long_2018_winter_spring,2018,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.64345817565918,1,0,0,0,3.499644923210144,1,0,1,1,25.505055109659832,0,1,4.568596506118775,93.50000254064798,26.684222085135325
Vinh Long_2019_winter_spring,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.128770732879637,1,0,0,0,4.049836150805155,1,0,0,0,26.052416865030924,0,1,5.13196044921875,122.79999914765358,26.61110596429734
Bac Lieu_2019_main_season,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.869145107269286,0,1,0,0,3.6814562638600665,0,0,0,0,27.33508237202962,0,0,3.50407591342926,251.3000004589558,28.07385235741025
Bac Lieu_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.36247682571411,0,0,0,0,3.235393699010213,0,0,0,0,27.509110260009766,0,0,3.57290880203247,147.29999995231628,29.451530547369096
Vinh Long_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.11512498855591,0,0,1,0,3.594926039377848,0,0,0,0,27.461026509602863,0,0,3.6808911609649657,145.19999945163727,29.808526901971724
Dong Thap_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27387456893921,0,0,0,0,3.635856866836548,0,0,0,0,27.70491714477539,0,0,3.689524850845337,153.50000149011612,29.95743733360654
An Giang_2019_winter_spring,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4374174118042,0,0,0,0,4.063467359542846,0,0,0,0,26.219778951009115,0,0,5.238648815155029,114.80000141263008,27.115135556175595
Soc Trang_2019_winter_spring,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.728562927246095,0,0,0,0,3.836512732505798,1,0,0,0,25.758111190795898,0,1,4.958946628570557,118.79999727755784,26.513826370239254
Soc Trang_2019_summer_autumn,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.09741716384888,0,0,1,0,3.2579970836639403,0,0,0,0,27.26672223409017,0,0,3.6418682861328127,177.0000021457672,29.471564156668528
Soc Trang_2019_main_season,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66262435913086,0,1,0,0,3.718378337224325,0,0,0,0,27.04061113993327,0,0,3.4991406297683714,260.00000198185444,27.826027552286785
Long An_2019_main_season,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.01356248855591,0,0,0,0,3.741062005360922,0,0,0,0,27.382972081502277,0,0,3.6185339641571046,183.3000050783157,28.337296985444567
Bac Lieu_2019_winter_spring,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94706163406372,0,0,0,0,3.946627887090047,1,0,0,0,25.98008181254069,0,1,4.955617904663086,124.3000008687377,26.79101498921712
Long An_2019_summer_autumn,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.29054136276245,0,0,0,0,3.678644180297851,0,0,0,0,27.728943252563475,0,0,3.7339612674713134,190.7000044360757,30.315273194085982
An Giang_2019_main_season,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.29470911026001,0,0,0,0,3.795996030171712,0,1,0,0,27.564084498087563,0,0,3.476654262542725,176.00000388920307,28.45452081589472
An Giang_2019_summer_autumn,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.304918193817137,0,0,0,0,3.580301014582316,0,0,0,0,27.709361775716147,0,0,3.698473138809204,108.8000014424324,30.36573146638416
Long An_2019_winter_spring,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.70637502670288,0,0,0,0,4.192352040608724,0,0,0,0,26.28005510965983,0,0,5.350143547058106,85.00000248104334,26.708031608944847
Dong Thap_2019_winter_spring,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.47564563751221,0,0,0,0,4.11983470916748,1,0,0,0,26.30047162373861,0,0,5.145650100708008,123.60000123083591,26.91844822111584
Can Tho_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.13362398147583,0,0,0,0,3.5094341675440472,0,0,0,0,27.51980489095052,0,0,3.516246099472046,157.69999939203262,29.805003120785667
Hau Giang_2019_winter_spring,2019,Low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.76014614105225,1,0,0,0,3.7379738966623943,0,0,0,0,25.65663859049479,0,0,5.239711971282959,151.0000018030405,26.927372342064267
Kien Giang_2019_winter_spring,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.181103324890135,1,0,0,0,3.966582616170247,0,0,0,0,25.89030507405599,0,0,5.463006153106689,129.40000108629465,27.11357915969122
Kien Giang_2019_summer_autumn,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.534228706359865,0,0,0,0,3.4866557439168293,0,0,0,0,27.536832555135092,0,0,3.7448940563201902,155.40000349283218,29.849491936819895
Kien Giang_2019_main_season,2019,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.375790786743163,0,0,0,0,3.795574315388998,0,0,0,0,27.670721562703452,0,0,3.4559476375579834,238.10000789165497,28.05951045808338
Ca Mau_2019_winter_spring,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93135404586792,0,0,0,0,3.786812583605448,1,0,0,0,25.954861323038735,0,1,5.104905338287353,181.40000180900097,26.792996361142112
Ca Mau_2019_summer_autumn,2019,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.30427255630493,0,0,0,0,3.1770516951878864,0,0,0,0,27.330695088704427,0,0,3.4339559841156007,180.8000011444092,29.495576676868257
Ca Mau_2019_main_season,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94270944595337,0,0,0,0,3.6842775185902914,0,0,0,0,27.419585291544596,0,0,3.364480667114258,324.7000002413988,27.829107738676527
Tien Giang_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.990000915527343,0,1,1,0,3.5058247884114584,0,0,0,0,27.38277816772461,0,0,3.743581066131592,165.90000420808792,29.43893042064848
Tien Giang_2019_winter_spring,2019,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.88749990463257,1,0,0,0,3.9617082198460896,0,0,0,0,25.954167302449545,0,0,4.89767409324646,109.09999882429838,26.413533074515207
Tra Vinh_2019_winter_spring,2019,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.638354301452637,1,0,0,0,3.7643600702285767,1,0,1,1,25.77186190287272,0,1,4.682878770828247,78.99999844282866,26.606286003476097
Hau Giang_2019_summer_autumn,2019,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.04545831680298,0,0,1,0,3.4382109880447387,0,0,0,0,27.28927777608236,0,0,3.4258102416992187,168.5999994277954,29.876678285144624
Tra Vinh_2019_main_season,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.8763747215271,0,1,1,1,3.810045067469279,0,0,0,0,27.27505594889323,0,0,3.504595546722412,204.69999927282333,28.22920272463844
Can Tho_2019_winter_spring,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.922687149047853,1,0,0,0,3.887566097577413,1,0,0,0,25.83702621459961,0,1,5.081875143051147,138.2999969124794,26.68903078351702
Tra Vinh_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.236375045776366,0,0,0,0,3.392014439900716,0,0,0,0,27.66977882385254,0,0,3.741817727088928,137.99999862909317,29.484659467424667
Ben Tre_2019_main_season,2019,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667666912078857,0,1,0,0,3.7315566221872967,0,0,0,0,27.176555124918615,0,0,3.522103071212769,203.50000730156896,28.019789468674432
Ben Tre_2019_summer_autumn,2019,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.03995943069458,0,0,1,0,3.473788833618164,0,0,0,0,27.427527491251627,0,0,3.7134811449050904,136.09999909996986,29.509471893310547
Ben Tre_2019_winter_spring,2019,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.88370761871338,1,0,0,0,3.873954709370931,0,0,0,0,25.899610392252605,0,0,4.881909456253052,108.99999852478504,26.384075073968795
Dong Thap_2020_summer_autumn,2020,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.838250160217285,0,0,0,0,3.5503926436106363,0,0,0,0,27.540750630696618,0,0,3.841550893783569,132.70000368356705,29.1069396791004
Can Tho_2020_winter_spring,2020,Low,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.571019554138186,0,0,0,0,4.567745224634806,0,0,0,0,26.90619303385417,0,0,5.4478725337982175,3.7000000402331352,26.603613717215403
Dong Thap_2020_winter_spring,2020,Medium,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.501478004455567,0,0,0,0,4.202591355641683,0,0,0,0,26.760192998250325,0,0,5.0918912506103515,7.600000225007534,26.73719842093331
Bac Lieu_2020_main_season,2020,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.201645183563233,0,0,0,1,3.1882220109303794,0,0,0,0,26.653138224283857,0,0,3.6145502090454102,307.6000006198883,28.95956548055013
Bac Lieu_2020_summer_autumn,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.86956157684326,0,0,0,0,3.5801928520202635,0,0,0,0,27.60494270324707,0,0,3.718703327178955,93.50000001490116,29.198554720197404
Bac Lieu_2020_winter_spring,2020,Medium,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.345602893829344,0,0,0,0,5.227541144688924,0,0,0,0,27.09716517130534,0,0,5.6006481742858885,5.900000125169754,26.78645152137393
Can Tho_2020_summer_autumn,2020,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.718207359313965,0,0,0,0,3.5255657196044923,0,0,0,0,27.396054840087892,0,0,3.613350524902344,98.8999997973442,30.09061695280529
Ben Tre_2020_winter_spring,2020,Low,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,26.15745849609375,0,0,0,0,4.483541742960612,0,0,0,0,26.74086087544759,0,0,5.074132518768311,3.2000001147389416,26.587548028855096
Long An_2020_main_season,2020,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.05595760345459,0,0,0,0,3.4484365145365397,0,0,0,0,26.791721852620444,0,0,3.75767735004425,233.09999918937683,28.99979763939267
Long An_2020_summer_autumn,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90418748855591,0,0,0,0,3.808620818456014,0,0,0,0,27.66394411722819,0,0,3.6602534866333007,126.59999621659516,29.462297439575195
Long An_2020_winter_spring,2020,Medium,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.73616647720337,0,0,0,0,4.533670822779338,0,0,0,0,27.366166432698567,0,0,5.3520197010040285,3.0000000596046448,26.880948747907365
Ben Tre_2020_summer_autumn,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.543396472930908,0,0,0,0,3.5700222492218017,0,0,0,0,27.330028279622397,0,0,3.622837953567505,60.59999869763851,29.521377381824312
Ben Tre_2020_main_season,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95891704559326,0,0,0,0,3.2937695105870564,0,0,0,0,26.54211031595866,0,0,3.717679648399353,272.50001126527786,28.80193328857422
Kien Giang_2020_main_season,2020,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.184332656860352,0,0,0,0,3.2204438845316568,0,0,0,0,27.06558354695638,0,0,3.8087049388885497,232.9000074267387,28.59185246058873
Kien Giang_2020_summer_autumn,2020,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.103915882110595,0,0,0,0,3.664598671595256,0,0,0,0,27.78947219848633,0,0,3.7608698844909663,131.79999899864197,28.87280427841913
Kien Giang_2020_winter_spring,2020,Medium,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.785687255859376,0,0,0,0,4.395727237065633,0,0,0,0,26.921971384684245,0,0,5.664239063262939,9.000000268220901,26.89968999226888
Hau Giang_2020_summer_autumn,2020,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.59702033996582,0,0,0,0,3.4435899098714193,0,0,0,0,27.25330581665039,0,0,3.591473159790039,128.00000308454037,29.564673741658527
Tien Giang_2020_summer_autumn,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.511355304718016,0,0,0,0,3.600798988342285,0,0,0,0,27.32236213684082,0,0,3.6012004947662355,73.80000012367964,29.418891089303152
Tien Giang_2020_winter_spring,2020,Low,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,26.114688396453857,0,0,0,0,4.404916620254516,0,0,0,0,26.66833381652832,0,0,4.9854233455657955,3.000000074505806,26.55658712841215
Hau Giang_2020_winter_spring,2020,Medium,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.525770092010497,0,0,0,0,4.651765664418538,0,0,0,0,26.84136060078939,0,0,5.696322374343872,3.200000084936619,26.54890051342192
Soc Trang_2020_summer_autumn,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.552104473114017,0,0,0,0,3.535957670211792,0,0,0,0,27.29075024922689,0,0,3.617106266021728,103.60000035911798,29.398746853783017
Vinh Long_2020_summer_autumn,2020,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.622520637512206,0,0,0,0,3.6530225118001303,0,0,0,0,27.338527806599934,0,0,3.7123233699798583,89.59999930858612,30.065472012474423
Vinh Long_2020_winter_spring,2020,Medium,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.546999645233154,0,0,0,0,4.462594223022461,0,0,0,0,26.98005599975586,0,0,5.243302593231201,3.400000110268593,26.626384462629044
Ca Mau_2020_winter_spring,2020,High,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.79666700363159,0,0,0,0,4.958700815836589,0,0,0,0,27.345695622762044,0,0,5.6414156341552735,8.900000356137753,26.526529221307666
Ca Mau_2020_summer_autumn,2020,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.79927158355713,0,0,0,0,3.217277828852336,0,0,0,0,27.35069491068522,0,0,3.4059736919403076,133.20000058412552,29.434167498633975
Soc Trang_2020_winter_spring,2020,Low,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,26.102104949951173,0,0,0,0,5.036870002746582,0,0,0,0,26.646861012776693,0,0,5.524915618896484,3.100000061094761,26.430591401599703
